"SampleID","F","R","Extraction_batch","PCR_batch","Plate","Well","Ale_ID","SampleOrigin","IsolationMethod","Tissue","Site","Tree","GlobalSampleID","SampleType","SequencingType","Disease","disease_tissue","site_tissue","FullSiteName","AODProx","AODZone","AODIsolated","Elevation_1haAve","DD_11point5Deg_CLIMEX5km","pAOD","groundfrost","hurs","psl","pv","rainfall","sfcWind","snowLying","sun","tas","tasmax","tasmin","H","NOx","NHx","Ntot","SOx","xSOx","Ca","Mg","CaMg","Cl","Easting","Northing"
"Leaf_16S_F7_R8","F7","R8","2",4,13,"E1",NA,"Microbiome",NA,"Leaf","STHWK","A14","Microbiome_Leaf_STHWK_A14","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Leaf","STHWK Leaf","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Leaf_16S_F8_R1","F8","R1","2",4,13,"F1",NA,"Microbiome",NA,"Leaf","STHWK","A8","Microbiome_Leaf_STHWK_A8","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Leaf","STHWK Leaf","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Leaf_16S_F9_R12","F9","R12","6",1,2,"D9",NA,"Microbiome",NA,"Leaf","MOCCA","A15","Microbiome_Leaf_MOCCA_A15","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Leaf","MOCCA Leaf","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Leaf_16S_F9_R13","F9","R13","6",4,13,"C2",NA,"Microbiome",NA,"Leaf","MOCCA","C5","Microbiome_Leaf_MOCCA_C5","Sample","NovaSeq","Control","Control_Leaf","MOCCA Leaf","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F10_R12","F10","R12","17",3,10,"D10",NA,"Microbiome",NA,"Soil","STHWK","C3","Microbiome_Soil_STHWK_C3","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F10_R13","F10","R13","17",3,10,"E10",NA,"Microbiome",NA,"Soil","STHWK","A7","Microbiome_Soil_STHWK_A7","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F11_R3","F11","R3","16",3,9,"C11",NA,"Microbiome",NA,"Soil","STHWK","C4","Microbiome_Soil_STHWK_C4","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F11_R4","F11","R4","16",3,9,"D11",NA,"Microbiome",NA,"Soil","STHWK","A11","Microbiome_Soil_STHWK_A11","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F11_R5","F11","R5","16",3,9,"E11",NA,"Microbiome",NA,"Soil","STHWK","A10","Microbiome_Soil_STHWK_A10","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F13_R22","F13","R22","17",3,11,"F1",NA,"Microbiome",NA,"Soil","MOCCA","C2","Microbiome_Soil_MOCCA_C2","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F13_R23","F13","R23","17",3,11,"G1",NA,"Microbiome",NA,"Soil","MOCCA","A12","Microbiome_Soil_MOCCA_A12","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F14_R20","F14","R20","17",3,11,"D2",NA,"Microbiome",NA,"Soil","STHWK","A9","Microbiome_Soil_STHWK_A9","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F14_R8","F14","R8","18",3,12,"H2",NA,"Microbiome",NA,"Soil","STHWK","C2","Microbiome_Soil_STHWK_C2","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F15_R3","F15","R3","18",4,14,"H10",NA,"Microbiome",NA,"Soil","MOCCA","CE28","Microbiome_Soil_MOCCA_CE28","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F15_R4","F15","R4","18",3,12,"D3",NA,"Microbiome",NA,"Soil","MOCCA","E39","Microbiome_Soil_MOCCA_E39","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F15_R5","F15","R5","18",3,12,"E3",NA,"Microbiome",NA,"Soil","MOCCA","CE22","Microbiome_Soil_MOCCA_CE22","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F15_R6","F15","R6","18",3,12,"F3",NA,"Microbiome",NA,"Soil","MOCCA","E40","Microbiome_Soil_MOCCA_E40","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F15_R7","F15","R7","18",3,12,"G3",NA,"Microbiome",NA,"Soil","MOCCA","E45","Microbiome_Soil_MOCCA_E45","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F15_R8","F15","R8","18",3,12,"H3",NA,"Microbiome",NA,"Soil","MOCCA","CE27","Microbiome_Soil_MOCCA_CE27","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R1","F16","R1","18",3,12,"A4",NA,"Microbiome",NA,"Soil","MOCCA","E38","Microbiome_Soil_MOCCA_E38","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R2","F16","R2","18",3,12,"B4",NA,"Microbiome",NA,"Soil","MOCCA","E31","Microbiome_Soil_MOCCA_E31","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R3","F16","R3","19",3,12,"C4",NA,"Microbiome",NA,"Soil","MOCCA","E32","Microbiome_Soil_MOCCA_E32","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R4","F16","R4","19",3,12,"D4",NA,"Microbiome",NA,"Soil","MOCCA","CE26","Microbiome_Soil_MOCCA_CE26","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R5","F16","R5","19",3,12,"E4",NA,"Microbiome",NA,"Soil","MOCCA","CE23","Microbiome_Soil_MOCCA_CE23","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R6","F16","R6","19",3,12,"F4",NA,"Microbiome",NA,"Soil","MOCCA","E41","Microbiome_Soil_MOCCA_E41","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R7","F16","R7","19",3,12,"G4",NA,"Microbiome",NA,"Soil","MOCCA","E43","Microbiome_Soil_MOCCA_E43","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F16_R8","F16","R8","19",3,12,"H4",NA,"Microbiome",NA,"Soil","MOCCA","CE21","Microbiome_Soil_MOCCA_CE21","Sample","NovaSeq","Control","Control_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F17_R1","F17","R1","19",3,12,"A5",NA,"Microbiome",NA,"Soil","MOCCA","E33","Microbiome_Soil_MOCCA_E33","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F17_R2","F17","R2","19",3,12,"B5",NA,"Microbiome",NA,"Soil","MOCCA","E42","Microbiome_Soil_MOCCA_E42","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F17_R23","F17","R23","18",3,11,"G5",NA,"Microbiome",NA,"Soil","STHWK","A19","Microbiome_Soil_STHWK_A19","Sample","NovaSeq","DiseaseAOD","DiseaseAOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F17_R3","F17","R3","19",3,12,"C5",NA,"Microbiome",NA,"Soil","MOCCA","E35","Microbiome_Soil_MOCCA_E35","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","MOCCA Soil","Moccas Park","AOD",1,"Y",75.60000038,361,0.589939171,102.591049802407,82.2508069966361,1015.09169602442,10.4702027127386,748.001407687541,2.37448221131812,3.38769477451315,1525.6258266755,10.3865181440589,14.5524783780826,6.16428264612702,0.0267133504210385,1.01777161864032,2.4123507376651,3.43012235630542,1.39463324625171,1.14148810021675,0.631676545121484,0.533760850426514,1.165437395548,5.3373514195248,334962,243136
"Soil_16S_F17_R4","F17","R4","19",3,12,"D5",NA,"Microbiome",NA,"Soil","STHWK","E35","Microbiome_Soil_STHWK_E35","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F17_R5","F17","R5","19",3,12,"E5",NA,"Microbiome",NA,"Soil","STHWK","E34","Microbiome_Soil_STHWK_E34","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F17_R6","F17","R6","19",3,12,"F5",NA,"Microbiome",NA,"Soil","STHWK","E40","Microbiome_Soil_STHWK_E40","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F17_R7","F17","R7","19",3,12,"G5",NA,"Microbiome",NA,"Soil","STHWK","CE21","Microbiome_Soil_STHWK_CE21","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F17_R8","F17","R8","19",3,12,"H5",NA,"Microbiome",NA,"Soil","STHWK","CE25","Microbiome_Soil_STHWK_CE25","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R1","F18","R1","19",3,12,"A6",NA,"Microbiome",NA,"Soil","STHWK","E32","Microbiome_Soil_STHWK_E32","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R2","F18","R2","19",3,12,"B6",NA,"Microbiome",NA,"Soil","STHWK","E36","Microbiome_Soil_STHWK_E36","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R3","F18","R3","19",3,12,"C6",NA,"Microbiome",NA,"Soil","STHWK","CE23","Microbiome_Soil_STHWK_CE23","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R4","F18","R4","19",3,12,"D6",NA,"Microbiome",NA,"Soil","STHWK","CE28","Microbiome_Soil_STHWK_CE28","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R5","F18","R5","19",3,12,"E6",NA,"Microbiome",NA,"Soil","STHWK","E39","Microbiome_Soil_STHWK_E39","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R6","F18","R6","19",3,12,"F6",NA,"Microbiome",NA,"Soil","STHWK","E43","Microbiome_Soil_STHWK_E43","Sample","NovaSeq","DiseaseCOD","DiseaseCOD_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
"Soil_16S_F18_R7","F18","R7","19",3,12,"G6",NA,"Microbiome",NA,"Soil","STHWK","CE29","Microbiome_Soil_STHWK_CE29","Sample","NovaSeq","Control","Control_Soil","STHWK Soil","Southwick","AOD",1,"Y",76.20000076,534,0.573390304,94.091978111887,80.9855576146784,1014.70742426711,10.168217847667,663.130038071109,4.57446972566958,7.10177694671434,1609.22162396352,10.0736836024596,14.3001542917174,5.87293307741785,0.020483377,1.04726445939918,2.092389294,3.13965375378804,1.50333014901132,1.41243422375172,0.496647902723108,0.242312250671579,0.738960153394686,1.97981878546326,500156.2,292793.7
